Date,ADA,ATOM,AVAX,BCH,BNB,BTC,DOGE,DOT,ETC,ETH,FIL,GRT,HBAR,ICP,IMX,INJ,LINK,LTC,MATIC,NEAR,RNDR,RUNE,SHIB,SOL,STX,TRX,UNI,VET,XLM,XRP
2023/3/7,0.3306,11.75,16.17,122.1,289.3,22197.96,0.07407,5.847,19.21,1561.96,5.969,0.1373,0.0626,5.336,1.088,3.176,6.881,86.29,1.1501,2.002,1.18,1.465,1.11E-05,20.25,0.6755,0.06629,6.429,0.0236,0.0827,0.3801
2023/3/8,0.3175,10.958,15.12,116.6,287.1,21705.44,0.07112,5.601,18.25,1532.38,5.782,0.1249,0.0606,5.046,0.962,2.862,6.577,82.76,1.0507,1.842,1.071,1.365,1.09E-05,18.41,0.6257,0.06532,6.103,0.02211,0.0816,0.3889
2023/3/9,0.3101,11.032,14.41,110.2,277.1,20362.22,0.06595,5.385,17.07,1437.32,5.509,0.1169,0.0574,4.768,0.929,2.648,6.16,76.68,1.0172,1.788,1.042,1.272,1.01E-05,17.33,0.5767,0.05863,5.722,0.02028,0.0771,0.3706
2023/3/10,0.3149,11.141,14.8,111.5,277.4,20150.69,0.06572,5.549,17.43,1426.44,5.313,0.1163,0.0589,4.923,0.837,3.031,6.215,71.37,1.0575,1.798,1.061,1.233,1.03E-05,18.17,0.6038,0.05736,5.62,0.02062,0.0781,0.37
2023/3/11,0.3051,11.019,14.51,113.6,276,20455.73,0.06604,5.463,17.15,1471.97,4.95,0.1141,0.0583,4.718,0.814,3.115,6.162,69.21,1.0563,1.797,0.978,1.21,1.03E-05,18.07,0.6098,0.05877,5.434,0.02033,0.0788,0.3638
2023/3/12,0.3298,11.695,16.18,120.2,288.1,21997.11,0.07051,5.895,18.72,1580.33,5.714,0.1312,0.0618,5.226,0.932,3.696,6.551,76.26,1.1491,1.941,1.238,1.331,1.07E-05,20.2,0.746,0.06458,5.897,0.02197,0.0822,0.3714
2023/3/13,0.3433,11.984,16.47,126.6,307.9,24113.48,0.07279,6.1,19.56,1673.45,6.376,0.1451,0.0645,5.364,0.977,4.135,6.761,81.46,1.1929,2.036,1.277,1.408,1.10E-05,20.4,0.7967,0.06694,6.09,0.02344,0.0844,0.3724
2023/3/14,0.3429,13.04,17.15,131,308.4,24670.41,0.07456,6.223,20.22,1699.4,6.751,0.1521,0.0658,5.529,1.179,4.265,6.96,83.94,1.1962,2.116,1.383,1.452,1.13E-05,20.86,0.9656,0.06695,6.317,0.0239,0.0883,0.3724
2023/3/15,0.3241,12.416,15.55,123.2,306.3,24285.66,0.06963,5.874,18.4,1649.96,5.595,0.1402,0.0599,5.168,1.167,4.028,6.546,76.43,1.1115,1.921,1.253,1.338,1.04E-05,19.24,0.8771,0.06517,5.909,0.02183,0.0837,0.3589
2023/3/16,0.3249,12.814,15.83,125.8,329.4,24998.78,0.07256,6.088,18.73,1673.73,5.804,0.1509,0.0609,5.165,1.192,4.066,6.656,78.86,1.1478,1.963,1.34,1.358,1.05E-05,19.67,0.9104,0.06512,5.903,0.02234,0.0845,0.3647
2023/3/17,0.3494,13.166,17.64,135.5,338.9,27395.13,0.07642,6.618,20.28,1789.27,6.39,0.1632,0.0653,5.637,1.53,4.833,7.207,85.51,1.2225,2.163,1.579,1.468,1.11E-05,21.6,1.173,0.06763,6.404,0.02425,0.0879,0.3798
2023/3/18,0.3371,12.218,16.98,131.1,331,26907.49,0.07295,6.313,20.76,1758.84,5.874,0.1547,0.0624,5.33,1.49,4.441,6.922,83.02,1.1704,2.079,1.462,1.42,1.07E-05,21.2,1.1427,0.06579,6.508,0.02302,0.0856,0.3739
2023/3/19,0.3448,12.306,17.53,135.7,336.7,27972.87,0.0745,6.451,21.06,1780.68,6.281,0.1539,0.0649,5.407,1.456,4.28,7.081,83.98,1.1662,2.132,1.472,1.451,1.09E-05,21.86,1.1423,0.0665,6.488,0.02443,0.0877,0.3857
2023/3/20,0.3321,11.545,16.64,130.3,332.5,27717.01,0.07137,6.092,19.57,1732.78,5.72,0.1488,0.0615,5.106,1.252,3.983,7.05,78.05,1.1027,1.994,1.341,1.4,1.04E-05,22.13,1.1716,0.06503,6.176,0.02295,0.0863,0.3734
2023/3/21,0.3696,11.915,17.44,134,334.4,28105.47,0.0766,6.363,20.9,1801.23,5.923,0.1517,0.0639,5.256,1.269,4.23,7.375,82.48,1.1526,2.068,1.338,1.446,1.09E-05,22.53,1.1227,0.067,6.421,0.02377,0.0963,0.4696
2023/3/22,0.3596,11.327,16.74,125.9,321.1,27250.97,0.07385,6.053,20.03,1734.33,5.651,0.1429,0.0603,5.089,1.176,4.107,7.173,87.27,1.1077,1.946,1.374,1.363,1.06E-05,21.42,1.1555,0.05978,6.071,0.02247,0.0908,0.4213
2023/3/23,0.3715,11.683,17.54,128.6,329.4,28295.41,0.07736,6.321,20.78,1813.79,5.925,0.152,0.0623,5.198,1.21,4.232,7.61,93.61,1.136,2.044,1.332,1.442,1.08E-05,22.16,1.1702,0.0652,6.238,0.02358,0.0924,0.4438
2023/3/24,0.3596,11.192,16.95,123.7,322.1,27454.47,0.07453,6.021,20.19,1749.57,5.554,0.1425,0.0599,4.947,1.099,4.17,7.191,93.58,1.0968,1.963,1.215,1.382,1.06E-05,20.66,1.0194,0.06341,5.882,0.0228,0.0887,0.4259
2023/3/25,0.3514,11.085,16.89,125.2,322.4,27462.95,0.07402,5.905,20.02,1741.88,5.378,0.1379,0.0601,4.894,1.051,3.825,7.075,91.5,1.0786,1.923,1.15,1.378,1.05E-05,20.41,0.9282,0.06368,5.712,0.0227,0.0907,0.4429
2023/3/26,0.3557,11.326,17.12,124.7,328.6,27968.05,0.07436,6.042,20.33,1773.88,5.681,0.1415,0.0619,4.985,1.107,4.063,7.261,93.32,1.104,1.957,1.232,1.402,1.06E-05,20.94,1.0059,0.06412,5.786,0.02287,0.0918,0.4479
2023/3/27,0.3455,10.838,16.49,120.4,310.6,27124.91,0.07287,5.867,19.67,1715.22,5.344,0.1339,0.0592,4.756,1.023,3.79,6.87,89.23,1.0455,1.845,1.148,1.332,1.04E-05,19.91,0.911,0.06355,5.644,0.022,0.0925,0.479
2023/3/28,0.3681,11.212,16.71,120.9,313.2,27261.07,0.07381,6.056,20.16,1772.99,5.555,0.1401,0.0595,4.831,1.063,4.184,6.947,89.13,1.086,1.883,1.178,1.339,1.05E-05,20.45,0.9454,0.06418,5.808,0.02242,0.0977,0.5144
2023/3/29,0.3811,11.43,17.31,123.3,313.7,28348.6,0.07557,6.183,20.67,1793.07,5.732,0.1467,0.0687,5.147,1.124,4.342,7.382,91.31,1.1223,2,1.293,1.419,1.07E-05,21.1,0.9845,0.06433,5.945,0.02321,0.1017,0.5425
2023/3/30,0.3761,11.149,17.23,121.1,316.4,28028.53,0.07422,6.122,20.28,1793.61,5.563,0.1446,0.0649,5.019,1.122,4.703,7.233,89.06,1.093,1.927,1.262,1.397,1.06E-05,20.55,0.9288,0.06481,5.897,0.02287,0.1064,0.5319
2023/3/31,0.3989,11.188,17.7,123.9,316.9,28465.36,0.07695,6.343,20.74,1821.52,5.686,0.1453,0.0731,5.191,1.139,4.724,7.588,89.57,1.1176,1.99,1.373,1.433,1.08E-05,21.16,0.9307,0.06553,6.062,0.02346,0.1122,0.5374
2023/4/1,0.3919,11.383,17.8,126.1,314.9,28452.73,0.08181,6.344,21.24,1820.79,5.761,0.1426,0.0705,5.241,1.112,5.185,7.548,92.57,1.112,1.987,1.346,1.467,1.12E-05,21.08,0.8956,0.06648,6.101,0.02355,0.1082,0.5095
2023/4/2,0.3815,11.12,17.25,123,313.7,28171.87,0.07903,6.263,20.43,1794.51,5.546,0.1386,0.073,5.065,1.052,5.157,7.255,92.77,1.0953,1.92,1.275,1.435,1.08E-05,20.52,0.8721,0.06518,5.948,0.02329,0.1066,0.518
2023/4/3,0.3872,11.147,17.11,127.8,308.8,27800,0.096,6.419,20.7,1810.51,5.572,0.1395,0.0682,4.93,1.049,5.875,7.245,92.97,1.0969,1.948,1.293,1.486,1.12E-05,20.45,0.8758,0.06574,5.93,0.0231,0.1064,0.4959
2023/4/4,0.3894,11.285,17.65,127.1,310.8,28165.47,0.09512,6.439,21.12,1870.37,5.616,0.1432,0.0675,4.993,1.065,5.471,7.37,92.58,1.1388,1.996,1.331,1.589,1.12E-05,20.92,0.8782,0.06573,6.151,0.02415,0.106,0.5026
2023/4/5,0.3923,11.523,18,127.2,313.9,28170.01,0.09267,6.406,21.13,1908.69,5.671,0.1475,0.067,5.017,1.105,5.525,7.321,92.64,1.1403,2.027,1.342,1.603,1.12E-05,20.97,0.8634,0.06616,6.232,0.02438,0.1072,0.5055
2023/4/6,0.3829,11.334,17.97,126,312.3,28033.82,0.08541,6.281,20.7,1872.41,5.601,0.1458,0.0655,4.89,1.06,5.625,7.201,90.97,1.1148,1.989,1.307,1.573,1.10E-05,20.62,0.8228,0.06608,6.076,0.02461,0.1058,0.5028
2023/4/7,0.3835,11.046,17.6,124.5,310.3,27906.33,0.08222,6.178,20.48,1863.72,5.789,0.1423,0.065,4.98,1.028,5.571,7.267,90.6,1.1069,2.018,1.303,1.557,1.09E-05,20.44,0.7971,0.06603,6.002,0.02415,0.1065,0.5126
2023/4/8,0.3853,10.959,17.45,123.8,310.5,27938.38,0.08134,6.13,20.35,1848.82,5.766,0.1415,0.0647,4.915,1.028,5.411,7.13,89.91,1.102,1.97,1.271,1.554,1.09E-05,20.04,0.8042,0.06613,5.914,0.02398,0.1044,0.5048
2023/4/9,0.3894,11.028,17.54,125.6,312.8,28323.76,0.08318,6.211,20.56,1858.92,5.749,0.1435,0.0644,5.015,1.046,5.701,7.203,90.58,1.1008,2.006,1.306,1.588,1.10E-05,20.28,0.8746,0.06662,5.913,0.02433,0.1048,0.5054
2023/4/10,0.3971,11.18,17.94,128,318.5,29637.34,0.08473,6.291,21.01,1910.2,6.172,0.1535,0.0662,5.181,1.087,6.308,7.343,93.78,1.1207,2.068,1.482,1.645,1.11E-05,20.89,0.9182,0.0673,6.012,0.02499,0.1057,0.5176
2023/4/11,0.4014,11.267,18.14,129.1,322.3,30200.42,0.08408,6.415,21.48,1889.86,6.109,0.1478,0.0653,5.329,1.086,6.631,7.301,94.22,1.112,2.052,1.576,1.628,1.10E-05,22.98,0.9629,0.06632,5.933,0.02492,0.1051,0.5167
2023/4/12,0.4047,11.318,18.26,128.7,319.9,29888.07,0.08346,6.403,22.04,1917.39,5.963,0.1476,0.064,5.397,1.13,6.58,7.23,92.06,1.1037,2.226,1.594,1.597,1.10E-05,23.8,0.885,0.06514,5.946,0.02445,0.1036,0.5049
2023/4/13,0.4251,11.807,18.84,131.1,324.7,30373.84,0.08729,6.634,22.4,2012.01,6.077,0.1505,0.0666,5.472,1.135,6.727,7.458,94.17,1.1334,2.203,1.602,1.63,1.11E-05,24.43,0.8849,0.06523,6.205,0.02533,0.1054,0.5125
2023/4/14,0.4381,12.254,19.22,132.2,328.9,30466.93,0.08866,6.731,22.41,2099.99,6.223,0.1614,0.0674,5.498,1.214,8.089,7.743,96.33,1.1599,2.221,1.736,1.675,1.12E-05,24.71,0.882,0.06619,6.308,0.02586,0.1069,0.5227
2023/4/15,0.4522,12.371,19.07,132.5,333,30295.09,0.08888,6.804,22.08,2090.6,6.296,0.1668,0.068,5.86,1.202,8.199,8.005,96.68,1.1702,2.316,1.672,1.666,1.16E-05,24.05,0.8669,0.06588,6.266,0.0257,0.1064,0.5192
2023/4/16,0.4513,12.662,20.17,134.4,347.7,30304.65,0.09043,6.824,22.25,2118.67,6.339,0.1663,0.0691,6.069,1.21,9.309,8.14,100.01,1.1828,2.323,1.778,1.682,1.16E-05,25.34,0.8586,0.06655,6.314,0.02618,0.1073,0.5209
2023/4/17,0.4341,12.352,20.51,131.5,340,29430.27,0.09137,6.696,21.72,2074,6.119,0.1726,0.0664,6.244,1.129,9.058,8.16,98.84,1.1529,2.287,1.979,1.643,1.14E-05,24.58,0.8406,0.06574,6.129,0.02547,0.104,0.5109
2023/4/18,0.4435,12.555,21.2,133.6,343.1,30380.01,0.09411,6.914,21.87,2103.5,6.261,0.1698,0.068,6.819,1.146,8.624,8.578,101.95,1.1718,2.346,2.024,1.694,1.16E-05,24.82,0.8618,0.06681,6.325,0.02659,0.1057,0.5324
2023/4/19,0.4163,11.702,18.98,124.9,322.4,28797.1,0.08788,6.309,20.3,1933.73,5.696,0.1518,0.0624,6.119,1.035,8.334,7.752,90.47,1.0843,2.148,1.936,1.521,1.08E-05,22.66,0.7612,0.06563,5.831,0.02382,0.0976,0.4911
2023/4/20,0.4007,11.393,18.3,123.2,318.1,28243.65,0.08389,6.111,20.07,1942.98,5.564,0.1464,0.0618,5.882,0.972,7.906,7.512,90.22,1.0458,2.048,1.901,1.49,1.06E-05,22.2,0.7354,0.06542,5.785,0.02313,0.0957,0.4752
2023/4/21,0.3824,10.807,16.94,119.8,321.2,27262.84,0.07842,5.849,19.32,1848.78,5.258,0.1363,0.0596,5.533,0.932,7.279,7.113,85.32,1.0115,1.927,1.63,1.37,1.03E-05,21.25,0.6879,0.06497,5.471,0.02217,0.0929,0.4491
2023/4/22,0.3956,11.03,17.21,122,332.2,27816.85,0.08028,5.949,20.19,1874.16,5.329,0.1418,0.0611,5.613,0.985,7.609,7.175,87,1.0245,1.946,1.815,1.399,1.05E-05,21.79,0.7315,0.0661,5.503,0.02271,0.0955,0.4719
2023/4/23,0.3886,10.816,16.84,119.8,330.7,27590.6,0.07878,5.906,19.71,1862,5.269,0.138,0.0602,5.417,0.952,6.882,7.082,86.75,1.0037,1.911,1.706,1.375,1.03E-05,21.47,0.7104,0.06671,5.429,0.02213,0.0945,0.4647
2023/4/24,0.3835,10.903,16.92,119.2,331.2,27510.93,0.07873,5.885,19.4,1841.84,5.255,0.1355,0.0598,5.372,0.969,6.991,7.068,88.31,0.9889,1.885,1.773,1.361,1.03E-05,21.38,0.7342,0.0661,5.36,0.02209,0.0934,0.4611
2023/4/25,0.3945,11.05,17.63,120.2,338.4,28300.79,0.07976,5.999,19.79,1866.1,5.347,0.1413,0.0608,5.491,0.973,8.274,7.274,91.03,1.0043,1.961,2.022,1.373,1.04E-05,21.93,0.7465,0.06584,5.451,0.02264,0.0949,0.4695
2023/4/26,0.4014,10.937,17.18,117.6,330.6,28415.29,0.07859,5.852,19.34,1866.01,5.25,0.1388,0.0604,5.315,0.959,8.352,7.004,88.13,0.9859,1.891,2.298,1.35,1.02E-05,21.28,0.7327,0.06507,5.357,0.02203,0.0936,0.4618
2023/4/27,0.4101,11.519,17.72,117,330.9,29472.77,0.08014,5.97,19.81,1908.68,5.39,0.1404,0.0612,5.742,1.062,8.912,7.17,89.73,1.0122,1.923,2.34,1.383,1.03E-05,22.33,0.7425,0.06576,5.554,0.02256,0.0943,0.4667
2023/4/28,0.4043,11.715,17.55,118,324.1,29311.7,0.08033,5.947,19.75,1890.94,5.509,0.1371,0.0606,6.045,1.031,8.41,7.04,89.63,0.9984,1.916,2.364,1.352,1.02E-05,23.34,0.7146,0.06667,5.524,0.02241,0.0947,0.4796
2023/4/29,0.4024,11.707,17.49,119.7,321.9,29230.45,0.08157,6.041,19.81,1907.8,5.571,0.139,0.0607,6.488,1.013,8.082,7.185,91.08,1.0032,1.936,2.372,1.368,1.03E-05,23.19,0.7227,0.068,5.634,0.02272,0.0958,0.478
2023/4/30,0.3956,11.515,17.1,117.7,337.5,29233.21,0.07951,5.877,19.4,1870.09,5.416,0.1355,0.0635,6.404,0.986,7.762,7.025,88.22,0.9807,1.929,2.387,1.343,1.01E-05,22.74,0.7176,0.06713,5.447,0.02218,0.0944,0.4705
2023/5/1,0.3868,11.003,16.65,117.1,328.5,28068.26,0.07882,5.666,19.21,1830.73,5.301,0.1308,0.0593,5.765,0.934,7.852,6.898,86.75,0.9594,1.838,2.204,1.302,9.96E-06,21.96,0.6818,0.06851,5.331,0.02149,0.0926,0.4649
2023/5/2,0.3916,11.03,16.84,119.3,321.5,28669.86,0.07876,5.713,19.25,1870.08,5.282,0.1329,0.0588,5.724,0.934,7.854,6.987,88.2,0.9768,1.835,2.066,1.305,1.00E-05,22.25,0.755,0.06922,5.325,0.02118,0.0935,0.4645
2023/5/3,0.394,11.102,17.21,120,325.9,29026.16,0.07962,5.778,19.55,1905.12,5.345,0.1363,0.0585,5.939,0.938,7.937,7.129,88.88,1.0059,1.899,2.278,1.327,1.01E-05,22.24,0.8048,0.06927,5.389,0.02095,0.0935,0.4632
2023/5/4,0.3873,10.98,16.93,117.3,323.8,28838.16,0.07838,5.671,19.31,1877.07,5.265,0.1321,0.0574,5.911,0.901,7.386,6.998,88.38,0.9826,1.841,2.213,1.316,9.89E-06,21.74,0.7453,0.0694,5.264,0.02074,0.0935,0.4608
2023/5/5,0.3942,11.214,17.38,120,326.5,29505.61,0.08017,5.847,19.6,1993.3,5.263,0.134,0.0583,5.943,0.914,7.811,7.226,88.61,0.9979,1.865,2.184,1.343,9.99E-06,22.82,0.7258,0.07092,5.545,0.02115,0.0943,0.4671
2023/5/6,0.3787,10.841,16.58,117,321.9,28848.2,0.07672,5.633,18.94,1896.33,5.046,0.1265,0.0569,5.591,0.859,7.228,6.92,83.26,0.9753,1.767,2.079,1.294,9.45E-06,21.91,0.7,0.07025,5.287,0.02024,0.0924,0.4582
2023/5/7,0.376,10.974,16.41,116.1,321,28430.1,0.07652,5.632,18.73,1870.4,5.031,0.1262,0.0564,5.543,0.857,7.294,6.911,83.42,0.9636,1.737,2.127,1.28,9.34E-06,21.66,0.7314,0.0692,5.262,0.02009,0.0918,0.449
2023/5/8,0.3653,10.591,15.42,111.1,313.8,27668.79,0.07239,5.369,18.27,1847.56,4.535,0.1172,0.0545,5.331,0.787,6.663,6.582,77.71,0.9005,1.643,1.859,1.207,8.92E-06,20.62,0.741,0.0685,4.968,0.0193,0.0894,0.4283
2023/5/9,0.3633,10.375,15.31,122.2,312.1,27628.27,0.0731,5.323,18.74,1846.52,4.545,0.1149,0.054,5.28,0.765,6.282,6.522,79.9,0.8763,1.623,1.739,1.198,9.00E-06,20.65,0.6918,0.06906,4.954,0.01941,0.089,0.4289
2023/5/10,0.3693,10.983,15.52,115.8,314.3,27598.75,0.07312,5.463,18.81,1840.84,4.598,0.119,0.0542,5.288,0.785,6.65,6.588,80.93,0.8764,1.661,1.831,1.209,8.99E-06,20.91,0.6634,0.06933,5.134,0.01959,0.089,0.4303
2023/5/11,0.3598,11.026,14.95,113.2,307.5,26968.62,0.07193,5.278,18.09,1794.3,4.352,0.1112,0.0513,5.005,0.733,5.785,6.36,80.88,0.8409,1.595,1.709,1.171,8.68E-06,20.17,0.6297,0.06771,5.066,0.01897,0.0894,0.4207
2023/5/12,0.3705,11.152,15.19,114.7,308.5,26795.01,0.07235,5.342,18.21,1807.45,4.437,0.1165,0.0522,5.23,0.757,6.137,6.623,80.45,0.8648,1.648,1.818,1.187,8.84E-06,20.9,0.6374,0.06908,5.194,0.01917,0.089,0.4305
2023/5/13,0.3646,10.883,14.91,113,310.7,26775.28,0.07167,5.346,18.1,1795.11,4.384,0.1163,0.0513,5.148,0.745,6.02,6.491,80.26,0.8487,1.66,1.837,1.182,8.72E-06,20.84,0.6225,0.06934,5.103,0.01913,0.0883,0.424
2023/5/14,0.3711,10.918,15.03,115.2,312.1,26917.62,0.07196,5.347,18.12,1799.21,4.45,0.1167,0.0517,5.194,0.75,6.084,6.547,83.5,0.8593,1.656,1.825,1.181,8.79E-06,20.93,0.6291,0.06939,5.14,0.01922,0.0887,0.4253
2023/5/15,0.3669,10.798,15.08,116.1,313.4,27162.14,0.07191,5.313,18.29,1816.2,4.453,0.1253,0.0523,5.234,0.758,6.391,6.635,86.89,0.8592,1.656,1.795,1.18,8.79E-06,20.99,0.6334,0.07026,5.118,0.01945,0.088,0.4273
2023/5/16,0.3682,10.888,14.9,116.7,311.4,27033.84,0.07275,5.296,18.29,1824.21,4.427,0.1231,0.0523,5.232,0.74,6.151,6.659,89.99,0.8455,1.656,1.925,1.162,8.77E-06,20.67,0.6378,0.07055,5.144,0.01944,0.0879,0.4425
2023/5/17,0.3755,10.937,15.17,118,314.3,27405.61,0.07483,5.422,18.55,1822.12,4.546,0.1243,0.0533,5.38,0.788,6.608,6.758,93.88,0.8868,1.699,2.303,1.198,8.77E-06,21.06,0.6615,0.07121,5.345,0.01996,0.0888,0.4484
2023/5/18,0.3714,10.736,14.68,115.3,309.3,26821.28,0.07344,5.338,18.34,1800.56,4.459,0.1207,0.0523,5.269,0.766,6.636,6.531,90.43,0.8722,1.656,2.392,1.174,8.70E-06,20.34,0.6674,0.07016,5.308,0.0195,0.0888,0.4596
2023/5/19,0.3681,10.614,14.68,115.6,308.9,26880.26,0.0735,5.372,18.3,1812.32,4.495,0.1239,0.0529,5.313,0.764,7.012,6.51,91.8,0.8716,1.666,2.316,1.162,8.67E-06,20.36,0.6653,0.07067,5.317,0.01958,0.0892,0.4675
2023/5/20,0.3662,10.61,14.63,116.6,310.6,27102.43,0.07361,5.409,18.32,1819.42,4.511,0.121,0.0529,5.223,0.752,7.217,6.503,92.42,0.8768,1.661,2.351,1.152,8.72E-06,20.28,0.671,0.07257,5.29,0.0194,0.0888,0.4685
2023/5/21,0.3602,10.474,14.31,114.7,306.4,26747.78,0.07212,5.273,17.93,1804.91,4.376,0.1179,0.0523,5.054,0.72,6.737,6.43,92.18,0.8565,1.609,2.462,1.112,8.52E-06,19.61,0.639,0.07501,5.114,0.01895,0.0881,0.4575
2023/5/22,0.3679,10.488,14.68,114.7,309,26849.27,0.07291,5.311,18.23,1817.35,4.41,0.1185,0.052,5.075,0.729,6.676,6.533,90.83,0.8718,1.612,2.452,1.112,8.79E-06,19.53,0.6297,0.078,5.074,0.01928,0.0882,0.4618
2023/5/23,0.3704,10.527,14.71,115.7,313.5,27219.61,0.07289,5.401,18.37,1854.05,4.521,0.1216,0.0522,5.041,0.77,6.807,6.504,91.7,0.8893,1.644,2.721,1.139,8.90E-06,20.02,0.6361,0.07848,5.072,0.0194,0.0883,0.4651
2023/5/24,0.3638,10.413,14.14,112.1,306,26329.01,0.07064,5.252,17.79,1799.89,4.46,0.1162,0.0508,4.817,0.723,6.37,6.32,85.82,0.873,1.571,2.635,1.095,8.50E-06,19.22,0.5912,0.07686,4.976,0.01944,0.0866,0.453
2023/5/25,0.3581,10.476,14.08,111.9,304.5,26473.79,0.07088,5.245,17.72,1805.6,4.416,0.1159,0.0506,4.819,0.736,6.298,6.278,86.57,0.889,1.563,2.704,1.121,8.50E-06,19.25,0.5827,0.07677,4.953,0.01928,0.0872,0.4538
2023/5/26,0.3626,10.53,14.33,113.2,306.8,26705.92,0.07097,5.245,18.02,1827.79,4.44,0.1158,0.0521,4.824,0.735,6.405,6.344,87.08,0.9107,1.578,2.729,1.136,8.54E-06,19.35,0.6022,0.07538,4.976,0.01924,0.0877,0.4684
2023/5/27,0.3667,10.544,14.56,113.8,307.4,26854.27,0.07255,5.337,18.17,1829.89,4.479,0.1188,0.0521,4.907,0.73,6.385,6.438,88.55,0.9203,1.631,2.643,1.138,8.63E-06,20.43,0.6073,0.07716,5.043,0.02012,0.0882,0.4714
2023/5/28,0.3828,10.932,14.89,116.4,314.1,28065,0.07352,5.502,18.54,1908.64,4.66,0.1239,0.0533,4.993,0.772,7.086,6.631,91.45,0.9406,1.667,2.741,1.168,8.81E-06,20.81,0.6307,0.07742,5.145,0.02043,0.0887,0.482
2023/5/29,0.3786,10.751,14.48,114.9,311.6,27736.4,0.07313,5.459,18.36,1892.6,4.633,0.1264,0.0527,4.875,0.765,7.411,6.637,90.86,0.9084,1.626,2.542,1.164,8.70E-06,20.57,0.6326,0.0761,5.099,0.02048,0.0892,0.4946
2023/5/30,0.3779,10.837,14.45,113.9,311.5,27694.4,0.07231,5.442,18.26,1900.59,4.825,0.1316,0.0527,4.828,0.776,7.591,6.613,92.25,0.9011,1.609,2.57,1.152,8.68E-06,21.25,0.6256,0.07635,5.135,0.02086,0.0908,0.5205
2023/5/31,0.3744,10.458,14.11,113.2,306.8,27210.35,0.07165,5.315,18.02,1873.63,4.692,0.1333,0.0512,4.679,0.728,7.259,6.478,90.42,0.8921,1.566,2.522,1.125,8.59E-06,20.81,0.5998,0.07522,5.025,0.02033,0.0925,0.5166
2023/6/1,0.3644,10.33,14.09,113.4,304.9,26817.93,0.07142,5.206,17.83,1861.78,4.697,0.128,0.0502,4.671,0.746,7.278,6.344,94.19,0.8889,1.547,2.496,1.136,8.45E-06,20.49,0.5975,0.07477,4.982,0.01974,0.0911,0.5065
2023/6/2,0.3782,10.653,14.49,114.9,307.2,27242.59,0.07256,5.278,18.15,1906.68,4.963,0.1298,0.0509,4.807,0.804,7.879,6.45,95.45,0.8994,1.614,2.571,1.176,8.60E-06,21.26,0.6142,0.08266,5.068,0.01977,0.0919,0.5244
2023/6/3,0.3759,10.7,14.58,114.9,306.6,27069.22,0.0727,5.341,18.13,1892.06,4.854,0.1286,0.0502,4.799,0.797,7.924,6.421,96.03,0.8995,1.617,2.606,1.166,8.59E-06,21.19,0.6157,0.08177,5.085,0.01996,0.0919,0.5188
2023/6/4,0.3773,10.75,14.79,115.7,305,27115.21,0.07249,5.314,18.23,1890.01,4.661,0.1256,0.0501,4.794,0.816,7.809,6.452,94.19,0.8924,1.617,2.658,1.174,8.60E-06,21.82,0.6141,0.08138,5.015,0.01976,0.0913,0.5359
2023/6/5,0.3514,10.005,13.87,108.7,276.9,25728.2,0.0664,5.065,17,1810.5,4.216,0.1146,0.0488,4.338,0.731,7.082,6.054,87.71,0.8354,1.498,2.278,1.079,7.97E-06,20,0.544,0.07832,4.723,0.01852,0.0879,0.509
2023/6/6,0.3531,10.148,14.62,114.9,281.2,27230.08,0.07025,5.202,17.59,1884.64,4.399,0.1192,0.0495,4.421,0.75,7.379,6.261,90.92,0.8226,1.533,2.414,1.123,8.18E-06,20.38,0.5891,0.07821,4.773,0.01888,0.0898,0.53
2023/6/7,0.3223,9.434,14.02,111.1,259.3,26339.34,0.06728,5.024,16.91,1832.13,4.138,0.1128,0.0484,4.192,0.682,6.9,5.917,88.85,0.7651,1.414,2.221,1.072,7.88E-06,18.64,0.6443,0.07675,4.552,0.01773,0.0873,0.5183
2023/6/8,0.3228,9.437,13.93,111.9,262,26498.61,0.06796,5.023,16.98,1845.64,4.093,0.1134,0.0486,4.177,0.716,6.941,5.995,88.5,0.7813,1.415,2.266,1.08,7.94E-06,18.89,0.6295,0.07741,4.63,0.01779,0.0871,0.5236
2023/6/9,0.2951,9.174,13.75,110.8,260.5,26477.81,0.06947,4.982,16.94,1840.37,4.032,0.1109,0.0484,4.274,0.727,6.907,5.993,89.3,0.7261,1.385,2.292,1.074,7.88E-06,17.4,0.6216,0.072,4.584,0.01706,0.0889,0.538
2023/6/10,0.2747,8.237,11.65,103.4,238.7,25841.21,0.06175,4.517,15.08,1751.53,3.485,0.1028,0.0455,3.69,0.609,5.687,5.233,77.13,0.6092,1.203,1.898,0.946,6.85E-06,15.61,0.5514,0.06961,4.065,0.01557,0.0821,0.5067
2023/6/11,0.272,8.444,11.58,102.8,235.4,25925.55,0.06151,4.523,15.09,1752.76,3.429,0.0993,0.0444,3.655,0.601,5.72,5.175,77.68,0.6348,1.209,1.957,0.919,6.67E-06,15.55,0.5358,0.07025,4.06,0.01581,0.0835,0.5208
2023/6/12,0.2748,8.738,11.52,102.7,231.3,25905.19,0.06143,4.535,15.14,1742.57,3.526,0.0993,0.0452,3.728,0.621,5.657,5.16,77.5,0.6432,1.198,1.938,0.847,6.66E-06,15.19,0.5181,0.07115,4.3,0.01591,0.083,0.5251
